tensao_solo_kpa,chuva_acum_3d_mm,tmax_max_3d_c,dap
-0.7570111000838268,0.8803144984877128,-0.3605675395930815,-1.2181762839857448
-0.42143037791939064,0.5978350638013795,-0.3605675395930815,-1.1801723827899002
-0.2103717123335032,-0.6280722228319459,-0.14575061888280333,-1.1421684815940554
-0.09892680371984357,-0.4622227355830963,-0.14575061888280333,-1.1041645803982107
0.048131976538832735,0.5566149321032238,-0.14575061888280333,-1.0661606792023661
-0.2547029792298412,1.0654205623114803,-0.8867133308979651,-1.0281567780065213
-0.6489378031235385,1.2119721346842502,-0.7061425859530945,-0.9901528768106767
-0.6230392264453065,1.57308600254426,-0.7061425859530945,-0.9521489756148319
-1.0124905699818063,1.5248168137808908,-0.7061425859530945,-0.9141450744189872
-0.7866363637027634,1.4667814828685626,-0.9022797744276956,-0.8761411732231426
-0.5467785754561575,0.6673145933429108,-0.9302993727812101,-0.8381372720272978
-0.37675171518297657,-0.10955904649025955,-0.6127439247747126,-0.8001333708314531
-0.21046939306558896,0.0057890384237366446,-0.6127439247747126,-0.7621294696356085
-0.20637174384544243,0.16825388328713944,-0.4259466024179489,-0.7241255684397637
-0.18400635364331258,1.3717112111923246,-0.36679411700497455,-0.686121667243919
-0.904450369187025,1.4906937877085091,-0.36679411700497455,-0.6481177660480744
-0.748197959505615,1.4627141010137756,-0.36679411700497455,-0.6101138648522296
-0.4302833470844623,0.5696024482926892,-0.407266870182273,-0.5721099636563849
-0.2278175106885443,0.15616510549938598,-0.38236056053470396,-0.5341060624605403
-0.3377118455940093,1.0919548446142566,-0.38236056053470396,-0.49610216126469553
-0.7630803064099052,1.2226199377602986,-0.38236056053470396,-0.45809826006885085
-0.6447961920198712,1.4329618819297087,-0.7652950713660688,-0.4200943588730061
-0.8093822899979555,1.4102660265588165,-0.7652950713660688,-0.38209045767716143
-0.8410583320579199,1.4392489711287064,-0.7652950713660688,-0.3440865564813167
-0.6335604448595099,1.129019402977527,-0.31075492029794455,-0.306082655285472
-0.44400550583424486,0.6409151233080439,-0.31075492029794455,-0.26807875408962734
-0.4567435935668593,0.24822909864766315,-0.31075492029794455,-0.23007485289378263
-0.39683317490548037,0.768465422328575,-0.7466153391303929,-0.19207095169793792
-0.567369484992142,0.7882272864467631,-0.5380249958320067,-0.15406705050209324
-0.5342731637141412,0.8278974197271081,-0.5380249958320067,-0.11606314930624853
-0.4721138266973245,1.3217803543420552,-0.5380249958320067,-0.07805924811040382
-0.918013916410712,1.384909155619633,-0.659443255363903,-0.04005534691455913
-0.6849187158804428,1.7223617690918334,-0.7715216487779608,-0.002051445718714428
-0.9446099248513631,1.4050852892122894,-0.7715216487779608,0.035952455477130274
-0.6082325668481299,1.5753591305236974,-0.9458658163109406,0.07395635667297497
-0.8263054081106981,1.3226429095030252,-0.6469901005401191,0.11196025786881968
-0.7483113449994332,1.755879480592848,-0.6469901005401191,0.14996415906466437
-1.015589141507326,1.554502568063298,-0.6469901005401191,0.18796806026050908
-0.5486433137030038,1.817124780247134,-0.7435020504244464,0.22597196145635376
-0.9968678343674016,1.722265282341173,-0.7435020504244464,0.26397586265219847
-0.9466043598655108,1.7594541348909833,-0.8119944019552603,0.30197976384804315
-0.633349063156051,1.5627022038454612,-0.948979105016886,0.3399836650438879
-0.808716255550571,1.215606864094438,-0.948979105016886,0.37798756623973256
-0.6295347552833825,1.581660584815204,-0.8680335986622892,0.41599146743557724
-0.930308343009417,2.003707354123561,-0.8680335986622892,0.453995368631422
-1.1722294322893902,2.01002608890296,-0.8680335986622892,0.49199926982726666
-0.6687083494168682,1.7827339900159769,-0.684349565011472,0.5300031710231113
-0.42337722046531906,0.6601324922988658,-0.5691578828914677,0.5680070722189561
-0.44479024135896483,0.8401656084986253,-0.5691578828914677,0.6060109734148008
-0.6560689823809105,1.213993797014239,-0.5691578828914677,0.6440148746106454
-0.7664422381375995,1.0805329657650116,-1.1980422014925707,0.6820187758064902
-0.49570106201518505,0.6849487886890208,-0.992565146900131,0.7200226770023349
-0.34590276998369496,-0.17312074238653402,-0.8151076906612057,0.7580265781981795
-0.29237565235953805,1.2959259774346266,-0.8151076906612057,0.7960304793940243
-0.9014417912499457,1.5720066329503188,-0.8151076906612057,0.834034380589869
-0.8454818475681682,1.5357832829391507,-0.7466153391303929,0.8720382817857136
-0.4557100512279774,1.3109939243063184,-0.7123691633649865,0.9100421829815584
-0.7345437605570398,1.2131858442140473,-0.7123691633649865,0.9480460841774031
-0.7432021480912812,1.2148008029020543,-0.41660673630011147,0.9860499853732477
-0.4334813140094877,0.665078223416841,-0.41660673630011147,1.0240538865690925
-0.2644344508176853,-0.7356835623371886,-0.41660673630011147,1.062057787764937
-0.14493977455677629,-0.2168546568979611,-0.46953264430119385,1.100061688960782
-0.1103518837593073,-0.1220916457426604,-0.49132566524281635,1.1380655901566266
0.026360580875331295,0.8189986438356219,-0.49132566524281635,1.1760694913524712
-0.37687502431166314,0.7373134522228039,-0.49132566524281635,1.214073392548316
-0.25694679889774014,0.7143450626030399,-0.5255718410082227,1.2520772937441607
-0.1376839064691808,0.028743753849858115,-0.5255718410082227,1.2900811949400053
-0.16102366855990144,0.048768425916921654,-0.671896410187687,1.3280850961358501
-0.02612519288135157,0.9277996013533296,-0.671896410187687,1.3660889973316948
-0.435859195855083,0.8593511037620508,-0.671896410187687,1.4040928985275394
-0.40476185960229816,0.9262684072712636,-0.5317984184201148,1.4420967997233842
-0.37126108677087016,1.0900240261182448,-0.5317984184201148,1.4801007009192289
-0.7769956897928281,1.3803265218024563,-0.5317984184201148,1.5181046021150735
-0.8253314795937664,1.4552179567682317,-0.7248223181887704,1.5561085033109183
-0.6591455352523639,1.8211486204485612,-0.7248223181887704,1.594112404506763
-1.1238577807274508,1.660629699888664,-0.9583189711347245,1.6321163057026076
-0.5128842689136819,1.7176179461740018,-0.8275608454849896,1.6701202068984524
-0.07743188630239654,-1.2164035600333385,-0.8182209793671523,-1.7122269995317259
-0.07743188630239654,-1.2164035600333385,-0.4975522426547083,-1.6742230983358812
-0.06406504393038749,-1.2164035600333385,-0.25471572359091565,-1.6362191971400366
0.08421582536883072,-1.2164035600333385,-0.25471572359091565,-1.5982152959441918
0.07536725162796191,-1.2164035600333385,-0.25471572359091565,-1.5602113947483471
-0.4492660648054692,-1.2164035600333385,-0.41660673630011147,-1.5222074935525025
-0.35187337071072794,-0.9847162829221975,-0.34188780735740554,-1.4842035923566577
-0.16782960411899173,-0.9511204641416218,-0.34188780735740554,-1.446199691160813
-0.06579365934625242,-0.9511204641416218,-0.34188780735740554,-1.4081957899649684
0.0992478893327209,-1.1445435812352351,-0.394813715358489,-1.3701918887691236
0.11257040449549136,-0.8674202636286074,-0.407266870182273,-1.332187987573279
-0.5158114766552914,-0.8674202636286074,-0.30452834288605257,-1.2941840863774343
-0.3214030951116633,-0.8799782596252922,-0.30452834288605257,-1.2561801851815895
-0.24278107603932159,-1.2095519841503606,-0.30452834288605257,-1.2181762839857448
-0.09376553632798613,-1.2095519841503606,-0.17377021723631889,-1.1801723827899002
0.05572144854540435,-1.2164035600333385,-0.17377021723631889,-1.1421684815940554
0.08725367680987381,-1.2164035600333385,-0.17377021723631889,-1.1041645803982107
-0.5149231542560082,-1.2164035600333385,-0.19244994947199592,-1.0661606792023661
-0.3398016254166268,-1.2164035600333385,-0.33254794123956705,-1.0281567780065213
-0.24045089076395762,-1.0252325387983652,-0.22980941394334778,-0.9901528768106767
-0.07226638324050182,-0.7965325882598037,0.06906630182747374,-0.9521489756148319
0.11121847503386628,-0.7965325882598037,0.06906630182747374,-0.9141450744189872
-0.4774433028518564,-0.9280889628001742,0.06906630182747374,-0.8761411732231426
-0.38652631733074094,-1.2095519841503606,-0.07725826735199047,-0.8381372720272978
-0.23694615866379778,-1.2095519841503606,-0.07725826735199047,-0.8001333708314531
-0.06513332988706809,-1.2095519841503606,0.09085932276909621,-0.7621294696356085
0.13104044859298022,-1.2095519841503606,0.09085932276909621,-0.7241255684397637
-0.49999601122576354,-1.102434009503621,0.09085932276909621,-0.686121667243919
-0.3665034957577474,-1.102434009503621,0.1219922098285572,-0.6481177660480744
-0.27223942452569755,-1.1082942805776812,0.1219922098285572,-0.6101138648522296
-0.10510824208896596,-1.2164035600333385,0.1219922098285572,-0.5721099636563849
0.08245771781401008,-1.2164035600333385,0.08463274535720312,-0.5341060624605403
0.2774289774043282,-1.2164035600333385,0.3056762434793733,-0.49610216126469553
-0.48238401703021977,-1.0046764542449902,0.33680913053883427,-0.45809826006885085
