ID,Raio,Regras_Finais,R2
129,0.03219833576778427,133,0.6939592354951662
130,0.011479423569477537,155,0.7207313798941817
131,0.019717457595836027,147,0.7131418984429074
132,0.11030769990408112,73,0.6187718657059849
133,0.1644025150894527,50,0.6127536825209697
134,0.0513155771751805,115,0.7246397730249945
135,0.09362621024129075,84,0.6551384756763563
136,0.05607773238160825,113,0.7290506719607912
137,0.019166195463945112,148,0.7128827960776011
138,0.11165711116981984,73,0.6187718657059849
139,0.0962575411310741,82,0.6573820906003804
140,0.1939173080628945,42,0.5837653033789649
141,0.0753445907762918,102,0.7170575076764785
142,0.11457365023689996,71,0.6212482840601555
143,0.07247268946015736,104,0.6979821574278546
144,0.1029651458765941,78,0.6132192307016046
145,0.02234531306364282,140,0.7106520112844753
146,0.1792838357871878,42,0.5697264305504636
147,0.14948096877072592,53,0.5840846642324117
148,0.047498681026893134,117,0.7335099117836767
149,0.15435925766097297,54,0.6139057961145525
150,0.0762392603029306,102,0.7170575076764785
151,0.18067014451436877,42,0.5697575901029411
152,0.01575529959319843,151,0.7175727115981985
153,0.1529565959526112,54,0.5927952348745564
154,0.09021565922367204,87,0.6334457896259273
155,0.1400554927004053,58,0.6178134117536658
156,0.14615825693874487,55,0.5811017747135226
157,0.05373354552934825,114,0.7284787365918892
158,0.0769742845924606,101,0.7127067236979844
159,0.10815509905736517,74,0.616304545175068
160,0.16485119120094907,48,0.6171306620431716
161,0.0739068417520863,102,0.713094414940567
162,0.06796359423128767,104,0.6927464596635049
163,0.06475161738609317,107,0.7062819200370647
164,0.012891881507193366,155,0.7207313798941817
165,0.06748845603913473,104,0.6927416700063466
166,0.19510684829949465,42,0.5837653033789649
167,0.1350051755332089,60,0.62586716037214
168,0.14625030386770935,55,0.5811017747135226
169,0.12839299646210192,63,0.6211153615870538
170,0.08815367332013598,88,0.6326257251099621
171,0.05904796100975263,113,0.7102095120752663
172,0.08851631373655605,88,0.6326257251099621
173,0.04105089180407861,124,0.709738591285324
174,0.03828773050414748,128,0.7130004792538706
175,0.19614066290266255,42,0.5837653033789649
176,0.027155448811099187,136,0.694984384897712
177,0.1280547730914505,63,0.6211153615870538
178,0.040709079890611635,124,0.709738591285324
179,0.11452696977329041,71,0.6212482840601555
180,0.14819454874907875,53,0.5840846642324117
181,0.033125477885849686,133,0.6939875464097314
182,0.07820806214432055,99,0.7098479402245592
