tensao_solo_kpa,chuva_acum_3d_mm,tmax_max_3d_c,dap,classe_irrigacao,irr_mm,ano,cenario
100.67560334999719,0.0,36.6,92,2,6.842594433770888,2021,cenario1_otimo_v5
100.67560334999719,0.0,36.6,93,2,6.852374926343521,2021,cenario1_otimo_v5
100.67560334999719,0.0,36.6,94,2,6.831435640299801,2021,cenario1_otimo_v5
100.67560334999719,0.0,36.9,95,2,6.9137942450542855,2021,cenario1_otimo_v5
100.67560334999719,0.0,37.0,96,2,6.729543575224305,2021,cenario1_otimo_v5
100.67560334999719,0.0,37.7,97,2,6.744986656983787,2021,cenario1_otimo_v5
100.67560334999719,0.0,37.7,98,2,6.938405620772535,2021,cenario1_otimo_v5
100.67560334999719,0.0,37.7,99,2,7.019882783376175,2021,cenario1_otimo_v5
100.67560334999719,0.0,37.2,100,2,6.680784785510157,2021,cenario1_otimo_v5
100.67560334999719,0.0,37.2,101,2,6.637136118445537,2021,cenario1_otimo_v5
100.67560334999719,0.0,37.0,102,2,6.16329579433744,2021,cenario1_otimo_v5
100.67560334999719,0.0,37.0,103,2,6.4051611725763244,2021,cenario1_otimo_v5
100.67560334999719,0.0,37.5,104,2,6.828047768671198,2021,cenario1_otimo_v5
100.67560334999719,0.0,37.5,105,2,6.404947238314758,2021,cenario1_otimo_v5
100.67560334999719,0.0,37.5,106,2,6.9066513831721865,2021,cenario1_otimo_v5
100.67560334999719,0.0,37.7,107,2,6.8696411253970355,2021,cenario1_otimo_v5
1500.0,0.0,34.0,14,1,4.8807069512306,2022,cenario1_otimo_v5
1500.0,0.0,34.0,15,1,5.243998547292277,2022,cenario1_otimo_v5
1500.0,0.0,31.5,16,1,5.036964936012542,2022,cenario1_otimo_v5
1435.3492579590923,3.4,32.1,17,1,5.180166542343137,2022,cenario1_otimo_v5
1322.9234256882294,9.0,34.0,18,1,5.230648966989503,2022,cenario1_otimo_v5
1105.7089164451302,9.2,34.0,19,1,3.063414436688517,2022,cenario1_otimo_v5
1011.7478985439814,5.8,34.0,20,1,2.0342405947419526,2022,cenario1_otimo_v5
862.3902086833929,0.2,33.3,21,1,4.2097885484527255,2022,cenario1_otimo_v5
809.3593974002383,0.0,33.3,22,1,5.261710221020403,2022,cenario1_otimo_v5
758.6329722306788,0.0,34.3,23,1,5.326826661757242,2022,cenario1_otimo_v5
660.1561301444974,0.0,34.3,24,1,5.480915283179545,2022,cenario1_otimo_v5
615.9834239346849,0.0,34.8,25,2,5.988517997673436,2022,cenario1_otimo_v5
574.4222356359412,0.8,34.8,26,1,5.441961026951944,2022,cenario1_otimo_v5
528.1866639740381,1.0,34.8,27,1,4.562359297342447,2022,cenario1_otimo_v5
454.35584212363716,3.2,33.2,28,1,4.331204002020557,2022,cenario1_otimo_v5
427.6820460899176,3.6000000000000005,34.4,29,1,4.510503790335475,2022,cenario1_otimo_v5
404.19625390394253,3.4000000000000004,34.4,30,1,4.092934891158674,2022,cenario1_otimo_v5
381.83384842439193,1.2,34.4,31,1,5.406771699889075,2022,cenario1_otimo_v5
359.7901411467654,0.0,33.1,32,1,5.003304198387913,2022,cenario1_otimo_v5
318.1324571174797,0.0,33.4,33,2,5.61923541244542,2022,cenario1_otimo_v5
299.2858900322282,0.0,34.1,34,1,5.193387899586958,2022,cenario1_otimo_v5
278.07618744765057,0.0,34.1,35,1,5.008180081573694,2022,cenario1_otimo_v5
260.0329879404036,0.0,34.1,36,1,5.371682949326731,2022,cenario1_otimo_v5
244.82668184546648,0.0,34.2,37,1,5.284376941250381,2022,cenario1_otimo_v5
231.95803049010087,0.2,34.2,38,1,5.542371583318115,2022,cenario1_otimo_v5
220.3208057153278,62.6,34.2,39,2,5.634393720693019,2022,cenario1_otimo_v5
209.2464156804223,64.0,34.1,40,2,5.727274034597582,2022,cenario1_otimo_v5
187.6919002951266,63.8,32.7,41,0,0.0,2022,cenario1_otimo_v5
53.13742243465736,1.4,33.6,42,0,0.0,2022,cenario1_otimo_v5
65.04393056912825,0.0,33.8,43,0,0.0,2022,cenario1_otimo_v5
71.50611342350042,0.0,34.6,44,0,0.0,2022,cenario1_otimo_v5
